,0
5797,1
5798,4
5799,6
5800,6
5801,7
5802,5
5803,1
5804,1
5805,1
5806,7
5807,1
5808,3
5809,5
5810,2
5811,1
5812,4
5813,1
5814,1
5815,4
5816,1
5817,2
5818,1
5819,2
5820,4
5821,1
5822,2
5823,1
5824,1
5825,1
5826,1
5827,2
5828,1
5829,3
5830,1
5831,2
5832,10
5833,2
5834,1
5835,1
5836,1
5837,7
5838,7
5839,1
5840,1
5841,5
5842,1
5843,9
5844,3
5845,3
5846,3
5847,10
5848,1
5849,6
5850,1
5851,1
5852,7
5853,1
5854,4
5855,4
5856,1
5857,2
5858,1
5859,1
5860,1
5861,1
5862,1
5863,3
5864,1
5865,8
5866,1
5867,6
5868,1
5869,1
5870,1
5871,1
5872,1
5873,1
5874,5
5875,1
5876,1
5877,4
5878,1
5879,1
5880,1
5881,2
5882,1
5883,2
5884,1
5885,6
5886,1
5887,1
5888,1
5889,7
5890,1
5891,1
5892,1
5893,1
5894,4
5895,6
5896,6
5897,1
5898,3
5899,1
5900,10
5901,3
5902,1
5903,5
5904,1
5905,4
5906,4
5907,1
5908,3
5909,9
5910,1
5911,1
5912,1
5913,1
5914,1
5915,1
5916,1
5917,4
5918,1
5919,3
5920,1
5921,1
5922,3
5923,6
5924,10
5925,3
5926,1
5927,1
5928,2
5929,3
5930,4
5931,4
5932,1
5933,1
5934,4
5935,4
5936,1
5937,7
5938,2
5939,1
5940,1
5941,1
5942,2
5943,1
5944,4
5945,1
5946,6
5947,6
5948,1
5949,9
5950,1
5951,1
5952,2
5953,2
5954,7
5955,3
5956,1
5957,1
5958,2
5959,2
5960,1
5961,5
5962,2
5963,2
5964,1
5965,1
5966,1
5967,1
5968,1
5969,5
5970,1
5971,1
5972,6
5973,2
5974,2
5975,1
5976,1
5977,2
5978,3
5979,2
5980,1
5981,3
5982,4
5983,1
5984,1
5985,2
5986,1
5987,1
5988,1
5989,1
5990,6
5991,1
5992,1
5993,1
5994,7
5995,3
5996,1
5997,2
5998,1
5999,2
6000,1
6001,6
6002,6
6003,7
6004,1
6005,2
6006,2
6007,2
6008,1
6009,1
6010,3
6011,3
6012,2
6013,1
6014,8
6015,2
6016,8
6017,1
6018,1
6019,6
6020,5
6021,1
6022,1
6023,3
6024,1
6025,7
6026,1
6027,1
6028,1
6029,1
6030,8
6031,8
6032,1
6033,7
6034,8
6035,3
6036,4
6037,1
6038,1
6039,1
6040,4
6041,3
6042,2
6043,6
6044,2
6045,2
6046,1
6047,1
6048,1
6049,4
6050,1
6051,1
6052,1
6053,2
6054,1
6055,2
6056,1
6057,1
6058,1
6059,5
6060,1
6061,1
6062,1
6063,2
6064,10
6065,1
6066,5
6067,2
6068,1
6069,2
6070,1
6071,2
6072,3
6073,1
6074,2
6075,5
6076,1
6077,1
6078,1
6079,2
6080,1
6081,5
6082,6
6083,2
6084,1
6085,6
6086,6
6087,3
6088,1
6089,2
6090,1
6091,1
6092,5
6093,1
6094,8
6095,3
6096,1
6097,1
6098,4
6099,5
6100,2
6101,8
6102,3
6103,1
6104,6
6105,5
6106,1
6107,3
6108,1
6109,3
6110,1
6111,5
6112,2
6113,1
6114,1
6115,3
6116,2
6117,1
6118,7
6119,2
6120,1
6121,1
6122,3
6123,1
6124,1
6125,6
6126,10
6127,1
6128,10
6129,1
6130,1
6131,8
6132,1
6133,7
6134,1
6135,7
6136,2
6137,1
6138,5
6139,1
6140,6
6141,1
6142,1
6143,1
6144,1
6145,1
6146,1
6147,2
6148,2
6149,2
6150,1
6151,6
6152,1
6153,1
6154,2
6155,2
6156,1
6157,1
6158,1
6159,3
6160,1
6161,5
6162,1
6163,2
6164,1
6165,9
6166,1
6167,1
6168,8
6169,7
6170,4
6171,7
6172,2
6173,1
6174,5
6175,3
6176,1
6177,1
6178,2
6179,4
6180,1
6181,4
6182,3
6183,3
6184,1
6185,1
6186,1
6187,5
6188,5
6189,9
6190,5
6191,1
6192,6
6193,2
6194,3
6195,2
6196,1
6197,2
6198,7
6199,1
6200,2
6201,9
6202,6
6203,1
6204,6
6205,2
6206,1
6207,1
6208,1
6209,2
6210,6
6211,1
6212,1
6213,1
6214,4
6215,2
6216,1
6217,3
6218,3
6219,1
6220,1
6221,1
6222,9
6223,1
6224,1
6225,1
6226,1
6227,1
6228,2
6229,2
6230,7
6231,2
6232,2
6233,1
6234,1
6235,1
6236,2
6237,1
6238,3
6239,7
6240,1
6241,2
6242,2
6243,2
6244,1
6245,10
6246,2
6247,1
6248,3
6249,10
6250,1
6251,8
6252,1
6253,1
6254,1
6255,4
6256,1
6257,3
6258,1
6259,6
6260,1
6261,3
6262,1
6263,6
6264,2
6265,7
6266,1
6267,1
6268,2
6269,1
6270,9
6271,1
6272,1
6273,5
6274,9
6275,2
6276,2
6277,1
6278,1
6279,1
6280,1
6281,3
6282,1
6283,2
6284,8
6285,1
6286,1
6287,3
6288,3
6289,8
6290,1
6291,1
6292,1
6293,1
6294,2
6295,1
6296,1
6297,2
6298,1
6299,7
6300,5
6301,1
6302,2
6303,2
6304,1
6305,3
6306,1
6307,8
6308,1
6309,6
6310,1
6311,1
6312,1
6313,3
6314,1
6315,8
6316,9
6317,1
6318,1
6319,1
6320,3
6321,4
6322,6
6323,2
6324,5
6325,1
6326,1
6327,1
6328,2
6329,1
6330,1
6331,9
6332,6
6333,7
6334,6
6335,1
6336,1
6337,9
6338,1
6339,5
6340,6
6341,4
6342,3
6343,6
6344,5
6345,1
6346,1
6347,1
6348,1
6349,1
6350,1
6351,3
6352,2
6353,3
6354,3
6355,1
6356,6
6357,1
6358,1
6359,2
6360,1
6361,6
6362,8
6363,6
6364,1
6365,5
6366,1
6367,1
6368,1
6369,2
6370,1
6371,3
6372,1
6373,1
6374,3
6375,1
6376,1
6377,2
6378,2
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,1
6386,3
6387,4
6388,1
6389,9
6390,7
6391,1
6392,1
6393,1
6394,4
6395,1
6396,6
6397,8
6398,1
6399,3
6400,1
6401,1
6402,2
6403,1
6404,2
6405,1
6406,1
6407,7
6408,1
6409,1
6410,9
6411,9
6412,1
6413,8
6414,1
6415,1
6416,1
6417,1
6418,1
6419,5
6420,1
6421,3
6422,1
6423,2
6424,2
6425,1
6426,2
6427,1
6428,1
6429,1
6430,1
6431,1
6432,2
6433,2
6434,4
6435,5
6436,1
6437,4
6438,6
6439,2
6440,4
6441,7
6442,1
6443,6
6444,1
6445,2
6446,1
6447,5
6448,2
6449,5
6450,1
6451,1
6452,2
6453,1
6454,2
6455,8
6456,1
6457,1
6458,1
6459,1
6460,5
6461,2
6462,1
6463,2
6464,1
6465,5
6466,1
6467,5
6468,2
6469,1
6470,1
6471,1
6472,3
6473,1
6474,7
6475,7
6476,1
6477,3
6478,1
6479,2
6480,6
6481,1
6482,1
6483,7
6484,5
6485,1
6486,2
6487,1
6488,1
6489,7
6490,2
6491,1
6492,5
6493,1
6494,2
6495,1
6496,8
6497,1
6498,4
6499,1
6500,1
6501,1
6502,1
6503,2
6504,2
6505,1
6506,8
6507,1
6508,1
6509,1
6510,1
6511,1
6512,1
6513,1
6514,1
6515,1
6516,1
6517,2
6518,1
6519,1
6520,1
6521,5
6522,1
6523,8
6524,1
6525,9
6526,5
6527,1
6528,6
6529,3
6530,1
6531,1
6532,3
6533,3
6534,2
6535,1
6536,7
6537,7
6538,1
6539,3
6540,1
6541,1
6542,3
6543,1
