,0
5797,1
5798,4
5799,4
5800,1
5801,4
5802,6
5803,1
5804,1
5805,1
5806,9
5807,1
5808,3
5809,4
5810,2
5811,1
5812,4
5813,2
5814,6
5815,4
5816,1
5817,2
5818,4
5819,2
5820,4
5821,1
5822,2
5823,1
5824,2
5825,3
5826,1
5827,4
5828,1
5829,3
5830,1
5831,2
5832,10
5833,4
5834,1
5835,1
5836,1
5837,1
5838,1
5839,2
5840,1
5841,1
5842,1
5843,4
5844,6
5845,9
5846,3
5847,1
5848,1
5849,4
5850,1
5851,1
5852,4
5853,1
5854,2
5855,4
5856,1
5857,2
5858,1
5859,1
5860,4
5861,1
5862,1
5863,9
5864,1
5865,4
5866,1
5867,1
5868,4
5869,1
5870,1
5871,1
5872,1
5873,1
5874,4
5875,1
5876,1
5877,4
5878,1
5879,1
5880,1
5881,2
5882,1
5883,2
5884,1
5885,6
5886,1
5887,1
5888,1
5889,2
5890,1
5891,1
5892,4
5893,1
5894,2
5895,4
5896,4
5897,1
5898,3
5899,1
5900,8
5901,3
5902,1
5903,4
5904,1
5905,4
5906,4
5907,1
5908,3
5909,6
5910,1
5911,4
5912,1
5913,1
5914,1
5915,1
5916,4
5917,4
5918,4
5919,3
5920,1
5921,1
5922,9
5923,4
5924,1
5925,9
5926,2
5927,1
5928,2
5929,4
5930,6
5931,4
5932,1
5933,1
5934,4
5935,1
5936,1
5937,2
5938,1
5939,5
5940,4
5941,1
5942,2
5943,1
5944,4
5945,1
5946,2
5947,1
5948,1
5949,9
5950,2
5951,1
5952,2
5953,2
5954,1
5955,3
5956,1
5957,1
5958,4
5959,2
5960,1
5961,4
5962,2
5963,2
5964,1
5965,1
5966,4
5967,1
5968,1
5969,1
5970,1
5971,2
5972,4
5973,2
5974,2
5975,1
5976,1
5977,2
5978,2
5979,2
5980,1
5981,2
5982,4
5983,1
5984,1
5985,2
5986,1
5987,1
5988,1
5989,2
5990,4
5991,1
5992,1
5993,1
5994,4
5995,9
5996,2
5997,2
5998,1
5999,2
6000,1
6001,4
6002,6
6003,4
6004,1
6005,1
6006,2
6007,2
6008,1
6009,2
6010,6
6011,3
6012,2
6013,1
6014,8
6015,2
6016,5
6017,4
6018,1
6019,6
6020,9
6021,5
6022,4
6023,3
6024,1
6025,4
6026,1
6027,1
6028,1
6029,1
6030,8
6031,8
6032,1
6033,5
6034,4
6035,3
6036,4
6037,1
6038,1
6039,6
6040,4
6041,3
6042,9
6043,6
6044,4
6045,2
6046,1
6047,2
6048,1
6049,4
6050,1
6051,1
6052,2
6053,2
6054,1
6055,1
6056,1
6057,1
6058,1
6059,4
6060,1
6061,1
6062,2
6063,1
6064,1
6065,4
6066,6
6067,2
6068,1
6069,2
6070,1
6071,4
6072,3
6073,2
6074,2
6075,4
6076,1
6077,1
6078,4
6079,2
6080,1
6081,4
6082,4
6083,4
6084,1
6085,5
6086,1
6087,2
6088,1
6089,2
6090,1
6091,6
6092,1
6093,1
6094,1
6095,3
6096,1
6097,1
6098,4
6099,1
6100,2
6101,1
6102,9
6103,1
6104,4
6105,4
6106,1
6107,3
6108,1
6109,2
6110,1
6111,5
6112,2
6113,1
6114,1
6115,3
6116,2
6117,4
6118,1
6119,2
6120,1
6121,1
6122,6
6123,1
6124,1
6125,4
6126,4
6127,4
6128,4
6129,1
6130,1
6131,1
6132,1
6133,4
6134,1
6135,1
6136,2
6137,1
6138,6
6139,1
6140,9
6141,1
6142,1
6143,1
6144,1
6145,1
6146,1
6147,2
6148,4
6149,2
6150,4
6151,4
6152,4
6153,1
6154,2
6155,2
6156,4
6157,1
6158,1
6159,3
6160,1
6161,4
6162,1
6163,2
6164,1
6165,3
6166,1
6167,1
6168,1
6169,4
6170,2
6171,4
6172,2
6173,1
6174,5
6175,3
6176,1
6177,1
6178,4
6179,4
6180,1
6181,4
6182,2
6183,2
6184,1
6185,1
6186,6
6187,6
6188,1
6189,1
6190,1
6191,1
6192,4
6193,2
6194,3
6195,4
6196,1
6197,2
6198,5
6199,1
6200,2
6201,9
6202,6
6203,1
6204,4
6205,4
6206,1
6207,1
6208,1
6209,2
6210,6
6211,1
6212,1
6213,4
6214,4
6215,2
6216,4
6217,4
6218,3
6219,4
6220,1
6221,1
6222,9
6223,1
6224,4
6225,1
6226,9
6227,1
6228,2
6229,2
6230,4
6231,2
6232,2
6233,1
6234,1
6235,1
6236,2
6237,1
6238,6
6239,4
6240,1
6241,2
6242,1
6243,2
6244,1
6245,1
6246,2
6247,1
6248,6
6249,4
6250,1
6251,8
6252,1
6253,1
6254,1
6255,4
6256,1
6257,3
6258,4
6259,1
6260,1
6261,3
6262,1
6263,4
6264,2
6265,2
6266,1
6267,1
6268,2
6269,2
6270,1
6271,4
6272,1
6273,4
6274,9
6275,2
6276,2
6277,1
6278,1
6279,1
6280,1
6281,6
6282,4
6283,2
6284,1
6285,1
6286,1
6287,4
6288,3
6289,1
6290,4
6291,1
6292,1
6293,1
6294,2
6295,1
6296,1
6297,2
6298,1
6299,1
6300,1
6301,1
6302,2
6303,4
6304,1
6305,9
6306,1
6307,1
6308,1
6309,6
6310,4
6311,1
6312,1
6313,9
6314,1
6315,1
6316,2
6317,1
6318,1
6319,1
6320,3
6321,4
6322,6
6323,2
6324,6
6325,1
6326,1
6327,1
6328,2
6329,1
6330,1
6331,9
6332,4
6333,4
6334,4
6335,1
6336,1
6337,9
6338,1
6339,4
6340,6
6341,4
6342,2
6343,6
6344,6
6345,1
6346,2
6347,1
6348,1
6349,1
6350,1
6351,3
6352,2
6353,3
6354,3
6355,4
6356,4
6357,2
6358,1
6359,2
6360,2
6361,2
6362,8
6363,2
6364,1
6365,4
6366,1
6367,1
6368,8
6369,2
6370,1
6371,6
6372,5
6373,1
6374,6
6375,1
6376,1
6377,2
6378,2
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,1
6386,3
6387,4
6388,1
6389,9
6390,4
6391,1
6392,1
6393,2
6394,1
6395,1
6396,4
6397,1
6398,2
6399,6
6400,1
6401,1
6402,4
6403,1
6404,2
6405,2
6406,1
6407,4
6408,4
6409,1
6410,4
6411,2
6412,1
6413,8
6414,1
6415,1
6416,8
6417,1
6418,1
6419,9
6420,1
6421,1
6422,4
6423,2
6424,2
6425,2
6426,2
6427,1
6428,1
6429,2
6430,1
6431,2
6432,2
6433,4
6434,4
6435,1
6436,1
6437,4
6438,4
6439,2
6440,4
6441,5
6442,1
6443,5
6444,1
6445,2
6446,1
6447,4
6448,2
6449,5
6450,1
6451,1
6452,2
6453,4
6454,2
6455,1
6456,1
6457,8
6458,1
6459,1
6460,1
6461,2
6462,1
6463,2
6464,1
6465,4
6466,1
6467,8
6468,2
6469,1
6470,1
6471,1
6472,3
6473,1
6474,2
6475,9
6476,1
6477,3
6478,1
6479,1
6480,6
6481,1
6482,1
6483,2
6484,6
6485,1
6486,2
6487,1
6488,4
6489,4
6490,1
6491,1
6492,5
6493,1
6494,1
6495,1
6496,8
6497,1
6498,4
6499,4
6500,4
6501,1
6502,2
6503,4
6504,2
6505,1
6506,8
6507,1
6508,1
6509,1
6510,1
6511,1
6512,1
6513,1
6514,1
6515,4
6516,1
6517,2
6518,1
6519,4
6520,4
6521,9
6522,1
6523,4
6524,1
6525,9
6526,1
6527,1
6528,4
6529,3
6530,1
6531,1
6532,6
6533,3
6534,4
6535,4
6536,1
6537,2
6538,2
6539,1
6540,1
6541,1
6542,2
6543,1
